content_id,content,subject,sentiment_value
0JHpVYPLGFqkDxiU,预算 前提 买 日本 SUV 车 看中 油耗   可靠性   空间     操控 动力 买 轿车   颜值 驱 满街 车 满街 堵车 大城市 里 ran 意 bing 义 luan,油耗,0
0JHpVYPLGFqkDxiU,预算 前提 买 日本 SUV 车 看中 油耗   可靠性   空间     操控 动力 买 轿车   颜值 驱 满街 车 满街 堵车 大城市 里 ran 意 bing 义 luan,外观,0
0JHpVYPLGFqkDxiU,预算 前提 买 日本 SUV 车 看中 油耗   可靠性   空间     操控 动力 买 轿车   颜值 驱 满街 车 满街 堵车 大城市 里 ran 意 bing 义 luan,安全性,0
0JHpVYPLGFqkDxiU,预算 前提 买 日本 SUV 车 看中 油耗   可靠性   空间     操控 动力 买 轿车   颜值 驱 满街 车 满街 堵车 大城市 里 ran 意 bing 义 luan,动力,0
0JHpVYPLGFqkDxiU,预算 前提 买 日本 SUV 车 看中 油耗   可靠性   空间     操控 动力 买 轿车   颜值 驱 满街 车 满街 堵车 大城市 里 ran 意 bing 义 luan,空间,0
y0wrR3NCPbIjBDlu,倒 森林 外观 个性 轮廓 分明 内饰 森林 人好 太多,外观,0
y0wrR3NCPbIjBDlu,倒 森林 外观 个性 轮廓 分明 内饰 森林 人好 太多,内饰,0
bQDFKm1MU6p7CWdZ,发动机 制动 档 长 下坡,动力,0
ew6X4yrjIZWUqaYL,xt5 完爆 xt5 2.5 特装森 xt5 视野 森林 弯 流畅 四驱 森林 人好 静音 提速 舒适 比森好 油耗 完爆 低于 12,动力,0
ew6X4yrjIZWUqaYL,xt5 完爆 xt5 2.5 特装森 xt5 视野 森林 弯 流畅 四驱 森林 人好 静音 提速 舒适 比森好 油耗 完爆 低于 12,舒适性,0
ew6X4yrjIZWUqaYL,xt5 完爆 xt5 2.5 特装森 xt5 视野 森林 弯 流畅 四驱 森林 人好 静音 提速 舒适 比森好 油耗 完爆 低于 12,油耗,0
4VUpPoZlBt6XSbaF,价格 低 27 号 提 253800,价格,0
d4wprbV8RnxNWGlK,影响 做法 原地 热车 几分钟 发动机 积碳会少 冷车 时 电脑 会多 喷油 热车 空燃 远 小于 标准 14.7 喷 油 燃烧 掉 导致 积碳 冷车 启动 约 20 30 秒 北方 冬天 超过 分钟 慢走 等待 水温 跑,动力,0
rZ5sWckd9GLXfb2Y,告诉 森林 性价比 高 森林 性能 行 价格 贵 优惠 力度 性价比 森林 人比 RAV4 CRV CX 奇骏 欧蓝德 指南 自由 排量 配置 车型 贵 万 驾驶 感受 四驱车 型 性价比 不高 价格,价格,0
Yy2JW8lLVzFxSIbM,说 忽略 XV 森林 之间 忽略 ！ 人有 需求 有人 空间 一点 尾箱 一点 买 森林 需求 买 XV XV 车子 更好 停放 灵活 车子 车子 眼里 优势 眼里 劣势 ！ 需求 ！,空间,0
pL0OXCob8ZqsSmdj,车展 挂个 牌 车型 价格 想,价格,0
IeKYQdgxXrUOs7nB,急 新款 森林 XV 胜 新 平台 空间 我家 森林 老婆 选 一家 三口 扩展 空间 旅行 后备箱 宽大 空间 驾驶 乘坐 舒适性 实质性 提高,空间,0
IeKYQdgxXrUOs7nB,急 新款 森林 XV 胜 新 平台 空间 我家 森林 老婆 选 一家 三口 扩展 空间 旅行 后备箱 宽大 空间 驾驶 乘坐 舒适性 实质性 提高,舒适性,0
AxnJpfNm0MZGtb35,平稳 驾驶 选择 通畅 路况 合适 转速 区间 老车 油耗 确实 高,油耗,0
yiAL6GScBVz35r7T,说 25 万 系 系 25 万 森林 包养 价格 高估 人群 能力,价格,0
jKJ4GFwoC8IlV61p,宝马 雪地 行驶 远 不及 斯巴鲁 要说 超过 斯巴鲁 非 油耗 莫属,油耗,0
SqETdti0BeD53L9A,找 理由 日本 车 不善 长 做 动力,动力,-1
8hDESX6A5UyCKbgx,抖动 异响 轻微 难以承受 强迫症 另当别论 烧 机油 公里 数 论坛 交流 张力 环 油温 高等 原因 烧 机油 16 款后 改进 油温 控制 100 大有 改善,动力,0
J1F7vm0wrd9RcITh,刚跑 完 云南 行 楼主 森林 隔音 太差 风噪太大 通病 时不时 安静 安静 时 有意 地开 140 安静 反复 几次 发现 高速路 质量 小森 一毛钱 关系 云南 境内 大部分 高速路 看着 平整 高速 没什么 区别 噪音 特别 贵州 重庆,舒适性,0
qaTCMjk7w9fBNmtY,是因为 车 缺点 东西 安全带 永远 不到 时 完 模糊 一句 话 没法 详细 论述 操控性 140 体现 操控 差异 赛道 劈 弯 侧 倾小 操控 误区,操控,0
r4FfLtARm2eDwVcl,优惠 28.5 万 买,价格,0
BxwGvA1cK502l84i,伤不伤 设计 伤 上车 点 过后 第一件 事 关启停 倒 伤车 实在 受不了 长时间 踩 刹车 费点 油 费点 油,操控,0
kt7xlW3GaEeHwnVu,70 一升 机油 价格 合适 听 说 配方 一个样 买 碰 死 好几十万 车里 加 听 一点 不好 笑 笑话 ！,动力,0
FarPNEfy75S4ZiVm,说 配方   美版 机油 钱   换算   美版 六十块 钱内   美孚 一号   国行 一百多,动力,0
e96aDAVMQuoPqfO0,反正 妹家 途观 哥家 X6 烧 机油 森没烧 实在 太好了 烧,动力,1
reRyWl3u0f5Psv8G,分析 路 堵 关 启停 天热开 空调 关,舒适性,0
eKVYGlsuPmX4f2IW,同意 楼主 观点 自动 启 发动机 标准 鸡肋 概念 炒作 忽悠 懂 车 停机 时 空调 停机 不好受,动力,-1
yu0OgK4XpVE1Qq5r,4S 换 机油 肯定 原车 机油 建议 加钱用 4S 模特 机油 全 合成 机油   外面 买 机油 推荐 新日 石用 不错,动力,0
0c9UfXLdquJ4Vwm7,扯淡 羊毛出在羊身上 优惠 最合适 划算,价格,0
SzEUQyh0vsLiaBcb,假设 cvt 挠 坑 10 分钟 at 挠 坑 小时 早就 挠 坑 超过 分钟 只能 拖车 装 cvt 新款 xmode 预先 分配 动力 锁死 轮胎 说不定 比要 挠 秒 锁死 老款,动力,0
vpobMISyHGQFT8DB,加 油温 降低 烧 机油 改变,动力,0
se1F7qIfik5rSXhC,烧 机油 每次 一顶 请 烧 顾客 说法 别用 质保 搪塞,动力,-1
FrlKxBfR9Nzk6YUS,WD40 喷对 地方 对准 异响 位置 喷 WD40 ！ 地方 喷不进 管子 弯折 喷 简单 方法 WD40,舒适性,0
NAZUQaLf1q5hmydE,这是 天窗 铝合金 框架 根 车顶 安装 结合处 发出 声音 解决办法 天窗 框架 车顶 结合处 固定 螺栓 松开 找个 废旧 自行车 内胎 剪子 剪个 垫片 垫 天窗 框架 根 车顶 结合处 拧紧 螺栓 老森 天窗 响 解决 希望,舒适性,0
nUADXPmsM7zGSf5o,真的 脑残森粉 爱 买 买 事 喷 森林 性价比 低 优点 观点 想 奉劝 买车 感受 水平 对置 加全 时四驱 忽悠 两样 技术 他妈的 人能 驾驶 差异 多半 没德系车 底盘 扎实 动力 强劲 感受 森林 视野 省油 看不见 感受 不到 ！,油耗,-1
4sTIVu02ONF9vtyg,四门 引擎 尾门 后备箱 地板 U 槽 叶子 板 中控 无异 响 没弄,空间,0
SKw9oy6OrpiFPmNG,2.0 真 省油 se 高速 至少 个油 下不来 额,油耗,0
SQRps1fH4FUwVdhB,同款 同色 价格 偏高 一点点,价格,0
vdFMjKIuCYVO9RHm,13 款 2.5 L 行驶 万多公里 时 二次 空调 制冷 小时 制冷 4S 不知 原因,舒适性,0
hnHyU6pOR8I1oDZW,停车 时 踩 刹车 重后 发动机 熄火 放入 N 档后 脚 松开 起动 空调 开着 空调 开着 自动 启停,动力,0
LNCbF06aMhkutq73,能蒙则 蒙 能骗 骗 ！ 我二保时 端 杯 ！ 拒绝 一大 一小 两个 白桶 机油,动力,0
fQ6DaLBeryTmN82Y,价格 包括 贴膜,价格,0
bfZ3OgCyS7clzRJ1,估计 平坦 国道 省油,油耗,0
wrqRpeEmKTofsV9C,车 四万 换 刹车油 六万 换 变速箱 油 说明书 更换 时间表,操控,0
a5Ew1NL4UpcAMTJ2,13 款 2.0 车主 去年 跑 一趟 重庆 青海湖 来回 全 高速 不烧 机油,动力,1
LUf41gRbnDCYNIKV,搞好   多媒体 蓝牙 连接 选择 前置 调成 害 纠结 久 差换 套 音响,舒适性,0
NExQgX0WDy56rmSf,异响 噪音 音响 差 内饰 差 急 加速 不行,动力,-1
nH9V054ScgEYKaAf,  0W2O 机油 水温 估计 防冻液 全换 一遍,动力,0
xzMQKGRqCvbSIpUt,金属 异响 预约 周一 约 周五 周四 约,舒适性,0
XhjRPsDvztW93EQC,2.0 动力 感觉 试 驾车 犹豫 订车 中,动力,0
jw1gYbNDXJWPFET8,感受 开 空调 循环 时 喷 玻璃水 味道 特 密封 不严 氏,舒适性,-1
arVCI68ZmhbY4jTD,请 检查 刹车 刹车灯 感应器,操控,0
xuhRoK9W4z6bGDr2,12 款 回复 跑 高速 长途 机油 损耗 属 工况 消耗 接受 市内 走走停停 没大 损耗 ！ 完毕,动力,0
E4ZWwxSusqmYAgez,今日 出行 高速 第一 格油 跑 接近 100 公里 速度 降下来 100 公里 巡航,动力,0
RQnXzmC2ZKkqbBch,这家 提 上周 一万公里 保养 这加 机油 机油 别家,动力,0
niKFvk5qGUdSODY8,4w 公里 换 还换 两个 前 刹车盘,操控,0
lGtbTEcAZIUpPVK4,车辆 爬坡 能力 受 动力 摩擦力 因素 制约 橡胶轮胎 车 最多能 爬 35 度 坡 再大 轮胎 打滑,动力,0
aDYNVL0I5kn4j7Gt,认证 年 买 个车 平心而论 斯巴鲁 开过 车 人不买 是因为 懂 斯巴鲁 懂 稍微 贵点 入手 卖 车商 肯定 价格低 说 这车 不行 保有量 少 不好 卖 这是 车商 伎俩,价格,1
jLYrBlwaDCQMGzTo,高速 定速 120 超车 130 140 油耗 9L 居高不下 市郊 国道 时速 60 90 之间 7.5 L,油耗,0
toZJ7gqbmGKAFHLW,车 熄火 后放 N 档 再松 脚刹 发动机 点着 自启停 系统 踩 刹车 挂到 N 档有 区别 启停 系统 工作 ！,动力,0
6ZA3OoFkJCuVDaIt,声音 开 空调 踩油门,舒适性,0
XOjck6G0gVl2ya1q,2.0 时尚 新增 LED 大灯 右侧 影像 后视镜 天线 改为 黑色 10 月 店 论坛 早就 爆出 配置,配置,0
8cO4hzqLNrTt3P0U,！ 记错 自启动 时 轻 踩 刹车 至车 停 后放 N 档 踩 重 熄火 自启动 放 N 档 松 刹车 或放 P 档 起动,操控,0
5UblKFH6poGQiwIh,车友 趴窝 拖底 电脑自动 保护 cvt 轮子 转 发动机 踩 1700 转 拖车 一带 劲 四个 轮子,动力,0
qxGWd807ysEz3Ma5,优惠 够 油水 更换,价格,0
I4VHpK15qtYQMZdC,优惠 提车 这车 换 发动机 油 不用 换,动力,0
HKzEQdVxJhMacG4N,放 眼镜 响 垫个 眼镜 布 不响,舒适性,0
mPWXe5wD4lqBFuZj,款 之间 动力 区别 感觉 不太 对劲,动力,0
zluEXHMtOF2JRqU1,漏 机油 电路系统 垃圾 老坏 韩系 销量 前期 DSG 后期 车 一万公里 换 机油 不用 添加 机油 天天 接触 车太多 东西 发言权,动力,-1
3gDWR7qtHIC1fyZu,原因 踩 离合器 贼响,舒适性,0
Blk1MDIisrVCzXAu,万多 换前 刹车片 报警 车 暂时 报警,操控,0
Aae70G4OCz15pdWM,普洱 堵车 坡度 很大 离合器 城市 里 实用 太 频率 高 没异响 踩 离合器 声音 发帖 求助 三件套 网购 安装 头疼 4s 帮 安装,舒适性,0
ACdJE78Q594raeTP,我换 磁性 螺丝 换 次 机油 垫片,动力,0
RnagpV029usCtrAZ,市区 拥堵 最费 刹车,操控,-1
VwqMYLCZ5s9BiOhp,刹车灯 开关 接触 更换 检查 接触,操控,0
FKC3TEiOmPYuIeRk,真的 忽悠 或者说 朋友 懂 刹车盘 打磨 好用 盘片 警示 线,操控,0
RaIiHvrKnZT18lEJ,森林 11 年 2.5 排量 有时候 打火 发了 半天 启动 打火 才行 烧 机油 ！ ！ ！ ！ 换挡 窜 车 ！ ！ ！ 召回,动力,-1
7LcYoByp3zdmUJhD,后视镜 加热 开关 空调 面板 挡风玻璃 除霜 开关 同一个,舒适性,0
jyXi3W5NK4nHfA1a,变速箱 挂挡 咔铛 咔铛 金属 撞击声   跑 一点 距离 停车 底盘 叮叮 叮 声音 4S店 说 隔热板 热胀冷缩 声音 节奏 声音 怀疑   前轮 刹车 异响 声音 指甲 黑板 摩擦 声音 4S店 说 磨 刹车盘   磨个 刹车盘 800 我换 套 打孔   划线 刹车盘 贵   内饰 太挫 配置 太低 价格 高   好像,价格,0
UdvMY3Alu01omsfh,万 换 刹车 碟 感觉 忽悠 爆 踩 爆刹 一对 前 碟 DIXCEL 用到 最少 10 万公里 极限,操控,0
jpsanJXzQftTvhK1,月 号 北京 提了 一台 14 款 2.5 跑 万多 跑 2000 公里 发现 烧 机油,动力,0
4cPT7gXAW9xYluRe,16 款 改进 活塞环 烧 放心 低 张力 活塞环 积碳 卡死 机油 消耗 点,动力,0
WcDdX3nOvMKtAsPe,车子 质量 年 车 灯泡 坏 花 30 元 终于 换 刹车盘 要花 1300 大洋 肉疼,操控,1
HfXqWVsS1TDhwk2l,底盘 确实 结实 高速 稳稳 不平 路 硬 颠,操控,0
TFkwx4dW7Y8NjosH,北京 太 堵车 11 油耗 分 分钟 事,油耗,0
5rde320kvBDIaECN,10 款 车型 腰部 支撑 空调 面板 12v 电源 点烟器 插座 配 点烟器 原车 不带 点烟器,舒适性,0
nOlVMgEvRz7Y1QZW,火花塞 有积 碳 说 机油 ！ 颜色 应是 铁锈 色 ！,动力,0
9CLNfk7MigsUhpHQ,95 省油   我加 92   真的 感觉 很费油,油耗,-1
cyehtnlmvMaKRsu7,路上 爽 ！ 轻度 改装 操控 完美 ！,操控,1
J16zG4nRqPOLjVFa,估计 想 说 烧 机油,动力,0
SITnMZ3HwqfFiDj7,内饰 黑色 好看 早买 没个 选择 恭喜 提车,外观,0
kIROZmLWTBY8y0jU,噪音 很小 感觉 比原 车胎 噪音,舒适性,1
ARjd3nWIL2r7pg98,感觉   20 年 出个 特装   价格 没贵,价格,0
yPiWV7hcoNX84r6R,肯定 机油 无关 爆震 或机 脚坏 螺丝 松 进 汽修厂 检查一下 ！,动力,0
yXCNRcgbYlx0trSj,4s1 换   网上 买 换   店里 价格 太高,价格,0
CBrdXwisRZ48mntH,手机 导航 准确 不用 车载 导航 升级 ！ 车载 导航 淘汰,配置,0
IGsE0fRthTNWiw9n,fb20 发动机 5.5 升,动力,0
ePpJ3ki1YuV6MTH0,第二点 停车 地下 车库 熄火 走 听见 叮叮 叮 声音 有点像 雨滴 落 金属 声音 隔热板 热胀冷缩 位置 貌似 前轮 刹车盘,操控,0
j5dNSy2pQgFmExl4,楼主 需求 喜欢 老款 买 优惠,价格,0
uEo1mWrMK4LCaZOb,说 说 正真 麻烦 烧 机油 4s 说 在外 保养 机油 索赔 成功 估计 过程 曲折,动力,0
WqmYa4KXjeZ9CpxU,关键 异响 想着 先 解决 儿子 不认,舒适性,0
trEWC3g5FzOndl2s,发动机 Ej25 不烧 机油,动力,0
uQpco4fTDNyJs6xF,车 定位 工具车   豪华 差远了   车 后备箱 异响,空间,-1
vm2R0WD96MztIQid,东假 机油 换,动力,0
2Sa0Fy6x4cjkgmYd,工具车 异响 五菱,舒适性,0
WowjN8HMLXS0YTBz,这人 开车 猛 油耗 本来 高 仔细 留意 原 车胎 跑 万公里 三分之一 高速 高速 市区 13 综合 10.3 短时间 估计 看不出 油耗 变化,油耗,0
Vuq8KogGTb3lWO7E,发动机 声音 还好 早起 打火 水温 拖拉机 开开,动力,0
UWStl4G7V1InkQYm,开着 空调 抖 关 抖动 厉害,舒适性,0
SOu8tCNBHRYPGzbg,好像 开不开 空调 现象 好长 一段时间 早上 空调 时开 一档 风量 温控 27,舒适性,0
QhMDOxXtqi73lom9,介绍 说 水平 发动机 震动 轻 当位 开 买 挂 空挡 抖 新车 积碳 感觉 一查 说 买 正品 我勒个   一口 老血 不错,动力,0
w12Wx0JG3gDFYpBu,95 少钱 一个月 500 350 400 够 郊区 路况 省油 堵车 话费 油,油耗,0
gcvCfnUmdDPS4lNO,开 几个 月 多公里 噪音,舒适性,0
9R42DWHn6opYILbs,cvt 还算 凑合   9AT 高速 超车 加速 迟钝   朋友 租车 几次 超 速挺   几档 不行,动力,0
iSYMBwG5UCyKA0hf,空调机 压缩机 转时 一转 一歇 怠速时 转速 自然 忽高忽低,舒适性,0
yo8heKw19np4HltF,红灯 刹车 踩死 发动机 熄火 不抖,动力,0
VpThfmJexczuGIok,好消息 斯巴鲁 火花塞 发动机 两侧 换得 挺 艰难,动力,0
POIptjECbrT4ySvN,日本 车 亲戚 轩逸 掉 鱼塘 全 沉没 站 车顶 清洗 发动机 排气管 换 三元 电缆 开 三年,动力,0
f7oEmXTLRV0IudQe,车是 13 年 月 买 2.5 自豪 银色 9.5 万公里 高速 居多 没什么 车况 昨天 优信 问 出价 15 万 想 论坛 问 价格 值得 卖,价格,0
iEWC3qyV8MSPaAQl,银子 够 2.5 超车 加速 轻松,动力,0
oR7259KpyeJSlPg0,上网 查 价格 贵 280 一段 换 一套 四个,价格,0
arBY6ROP1W0ykLK3,机油 温度 显示 可调 小屏 显示 水温表,动力,0
6LnYKtzH5h2WcRoI,10 款 导航 ce5 车,配置,0
DMbx8XmqgZ4NC9BP,！ 刹车片 盘 摩擦 接触 轮 温度 轮 温度 轮 热 轮 温热 热 拖刹 做 刹车 保养,操控,0
gToZGqApjJXOUHsa,放心 一般来说 对称 ！ 刹车 负荷 相对来说 热点,操控,0
pGKIHVOwzLeXATZv,行 优惠 力度 现金 优惠 2W,价格,0
RvoxcwNiD1TzX9ZJ,2.0 2.5 油耗 真的 没比 2.0 高 动力 够用 主流 中等 排量 增压 发动机 肉 肉 体验,油耗,0
RMHyJnjUZ0qtLG63,放心 新车 刹车片 厚 刹车盘 接触面 更大 贴服 导致 行车 特别 热,操控,0
ts5ypBckWdHIAbDf,2.0   2.5 综合 油耗 差距,油耗,0
hYvFR9AaOEtnSVxD,烧 机油 现象,动力,1
DdNMhflWQ4J3BpeF,菜鸟 懂 风挡 玻璃 空调 出风口 异响,舒适性,0
ts3d9lrqgaGifKjN,价格 不贵 不错,价格,1
Tb10rkM8ReiuEX6U,近期 有没有 换 刹车片 类似 情况 换 刹车片 磨合期 时 磨盘 现象 盘子 轮毂 异常 烫 摩擦 升温 胎压 剧增 闻到 焦糊 味 检查 说 刹车片 安装 时 弄 磨盘 ！,操控,0
Yi34fQr5AchWpkmT,拆掉 座椅 晒太阳,内饰,0
PG3L91vnxiDVb8ah,空调 热   显示器 换 感觉 原装 慢 ！ 18 款 买 16 款 16 便宜 一万多 点,舒适性,0
lUPvyWKNh7bLMuFG,刹车灯 插头 松 扒开 插,操控,0
KIVgBkjc2UFYCA0m,后排 空调 出风口 座椅 地下 热 凉快 显示器 换 原厂 拆车件 换 换 品牌 坛 里 更换 导航 帖子 搜下 选 16 款 18 款 喜好 各有千秋,空间,0
cgzd1FDTSiwWs2I3,解决 半个 尾箱 锁扣 缠 上点 胶布 就行了 解决 尾 箱门 响 前门 响 遇见,舒适性,0
rSI2eC7a3i0Ulvts,10 年 老森要 水箱 特别 夏天 前些天 路上 水箱 爆裂 幸亏 发现 仪表盘 水温 警告 灯狂 闪 急忙 靠边 停车 发动机 拉缸 真的 悲剧 好好 开着 状况 吓人,动力,0
Hg6LwE1dxctf0JjQ,百公里 油耗 13.3 L 款 城市 SUV 确实 高 全市 区 堵车 夏天 太热 上车 空调 段时间 也许 好点   采纳,油耗,0
bP4etsJGlmrLjKqS,估计 开 太慢 平均速度,动力,0
ZWUOcvmfgir48hzw,我刚 提 新车 星期   油耗 市区 8.0   跑 大路 7.0 试过,油耗,0
dbnl91PMsCOZSNoe,感觉 刹车 点头,操控,0
XVlmJPq5bzFK0wNS,浦东 4s 夏天 建议 车主 30 安索 价格 反正 ！ 车主,价格,0
wU1fVveYnjSbM5O4,本来 xt   2.5   动力 区别 隔音 烧 机油 整车 配置 xt   档次 ！   当初 14 款差 一万 选择 后悔 ！,动力,0
5i3X7kumMl1VO9jd,小格 加油 92 加 200 块 加满 ！,油耗,0
bNUdo2um7T9BCqVH,主机 导航 垃圾 通病,配置,-1
gUpEc1rihdRHmvNb,带行 里 价格,价格,0
3xhnKRik6M47VFdr,车友 说 老森 09 11EJ25 不烧 机油 10 2.5 路过,动力,0
GM7C8vetJX5gDbIH,好好 享受 原车 座椅         车近 年 座椅 从来不 保养 停 地面 上海 夏天 暴晒 成瘾 座椅 皮 完好 如初 新车,内饰,0
QTKmJSlVk3z7dW2y,同进 兄 你好 ！ 久仰大名 想 问问 12 款 森林 车 年 换美丰 磐石 划线 打孔 盘 原车 轮毂 安装 刹车 皮换 原厂 换 品牌 换 刹车 有没有 提升 请教 谢谢 ！,操控,0
9kB5SH6hVeIU3f0d,高速 限速 120 请教 飚 时速 速度 时 甩,动力,0
69h7RDejgCEkV1GW,限度 少用 刹车 省油 后备箱 破 东烂西 费 油,油耗,0
XceENyQ7rlodbHiJ,维修 间 全程 开封 换 换 玩意 太累心 买 正规 机油 保吧 质保 期内 加啥 开不坏 长远 儿子 不行,动力,0
oq5829RMPh7XJ3LT,不出 理由 说 买 2.5 推荐 2.52 油耗 动力 2.0 充足 满座 空调 加速 不肉 车船税 高 一点,油耗,0
cTsaCAqbJDH1Y9PS,中 漏 机油 几率 大不大,动力,0
MnyUkTV4v2lcZi1C,建议 选 2.5 差钱 油耗 差,油耗,0
bynPgtXDHC7xRqAz,换油 地方 油 老板 熟悉 介绍 嘉实多 机油 0w20 缺点 5000 公里 衰减 卖油 说 说服力,动力,0
FcGi3d4vRXLnNzBu,试驾 森林 2.5 试乘 那人带 老高 马路 牙子 飞下来 ！ 太 刺激 太 刺激 ！ 2.5 噪音 受不了 加速 奔 2.0 T 可惜 试 驾车 ！ 感受 不到 订车 月 换 奥迪 忘不了 小森 2.0 t,动力,0
FUZLoWwGv413H2js,店里 机油 拉 管子 加,动力,0
fvLE4kjNgIOVS3dJ,机油 差 机油 顺滑,动力,0
Xa5JWgj9ZmLnrAIO,机油 儿子 店 大桶 看不出 好坏,动力,0
3ePtUdxTIGl0mN5f,免费 机油 机滤 更换 检查 镙 丝 首保 没什么,动力,0
qMwWC9A42NYkzvjg,到手 做 保养 消耗 件 买 买 牌子 求 推荐 机油 安索,动力,0
foU6a1bLjqudcAmT,15 款 2.5   森林 烧 机油 现象   油品 选择   无所谓 加 93,动力,0
O8Me7xyPiYCjpFJl,刹车 异响 低速 啸叫 车 毛病 耳朵 毛病,舒适性,-1
nlg8cXOMB7djzmvr,兄弟 机油 推荐 养车 日后 顺心 王道 不差 200 块 ！,动力,0
YXDIfckyAiad3BeL,打死 左 会响 16 款 第一批 车 响胎,舒适性,0
VbShjEwe1oG9z0BL,起步 打死 刹车 打死 响 打死 不响,舒适性,0
WLE6iN1khnxwGPes,12 款 2.5 自动 保养 周期 5k 公里 温柔 地开 刻度 线 4S 做过 机油 测试 上海 真光路 4S 做 机油 测试 张纸 4S店 标记 名称 印章 地址 签名 一概 估计 消息 打算 不到 4S店 做 保养 发现 烧 投诉 无奈 ..........,动力,0
N6WkFQ4wqOZ5l1BJ,万上 2.5 豪华 导航 版,配置,0
1xGX3przBNDChWP6,豪华 品牌 追求 细节 多高 最起码 理解 客户 遵章 办事 总,内饰,0
Sq2uegQkYcDLrox7,台车 开 蓝色 手动 ！ 底盘 调教 不错 外形 很正 动力 ！ 特别 音响 老式 收音机 差 ！ 广东 5000 公里 保养 一千块 ！ 感觉 斯巴鲁 销售 售后 热情 4s   环境 简陋 斯巴鲁 店 去过 最差 4s店,动力,0
